exchange,source_name,source_path,stock_code,stock_abbr,report_date,report_year,report_period,report_type
SZSE,信邦制药：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2022年年度报告.pdf,002390,信邦制药,,2022,年度,全文
SZSE,信邦制药：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2022年年度报告摘要.pdf,002390,信邦制药,,2022,年度,摘要
SZSE,信邦制药：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2023年一季度报告.pdf,002390,信邦制药,,2023,第一季度,全文
SZSE,信邦制药：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2023年三季度报告.pdf,002390,信邦制药,,2023,第三季度,全文
SZSE,信邦制药：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2023年半年度报告.pdf,002390,信邦制药,,2023,半年度,全文
SZSE,信邦制药：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2023年半年度报告摘要.pdf,002390,信邦制药,,2023,半年度,摘要
SZSE,信邦制药：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2023年年度报告.pdf,002390,信邦制药,,2023,年度,全文
SZSE,信邦制药：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2023年年度报告摘要.pdf,002390,信邦制药,,2023,年度,摘要
SZSE,信邦制药：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2024年一季度报告.pdf,002390,信邦制药,,2024,第一季度,全文
SZSE,信邦制药：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2024年三季度报告.pdf,002390,信邦制药,,2024,第三季度,全文
SZSE,信邦制药：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2024年半年度报告.pdf,002390,信邦制药,,2024,半年度,全文
SZSE,信邦制药：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2024年半年度报告摘要.pdf,002390,信邦制药,,2024,半年度,摘要
SZSE,信邦制药：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2024年年度报告.pdf,002390,信邦制药,,2024,年度,全文
SZSE,信邦制药：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2024年年度报告摘要.pdf,002390,信邦制药,,2024,年度,摘要
SZSE,信邦制药：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2025年一季度报告.pdf,002390,信邦制药,,2025,第一季度,全文
SZSE,信邦制药：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2025年三季度报告.pdf,002390,信邦制药,,2025,第三季度,全文
SZSE,信邦制药：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2025年半年度报告.pdf,002390,信邦制药,,2025,半年度,全文
SZSE,信邦制药：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/信邦制药：2025年半年度报告摘要.pdf,002390,信邦制药,,2025,半年度,摘要
SZSE,华森制药：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2022年年度报告.pdf,002907,华森制药,,2022,年度,全文
SZSE,华森制药：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2022年年度报告摘要.pdf,002907,华森制药,,2022,年度,摘要
SZSE,华森制药：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2023年一季度报告.pdf,002907,华森制药,,2023,第一季度,全文
SZSE,华森制药：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2023年三季度报告.pdf,002907,华森制药,,2023,第三季度,全文
SZSE,华森制药：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2023年半年度报告.pdf,002907,华森制药,,2023,半年度,全文
SZSE,华森制药：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2023年半年度报告摘要.pdf,002907,华森制药,,2023,半年度,摘要
SZSE,华森制药：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2023年年度报告.pdf,002907,华森制药,,2023,年度,全文
SZSE,华森制药：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2023年年度报告摘要.pdf,002907,华森制药,,2023,年度,摘要
SZSE,华森制药：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2024年一季度报告.pdf,002907,华森制药,,2024,第一季度,全文
SZSE,华森制药：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2024年三季度报告.pdf,002907,华森制药,,2024,第三季度,全文
SZSE,华森制药：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2024年半年度报告.pdf,002907,华森制药,,2024,半年度,全文
SZSE,华森制药：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2024年半年度报告摘要.pdf,002907,华森制药,,2024,半年度,摘要
SZSE,华森制药：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2024年年度报告.pdf,002907,华森制药,,2024,年度,全文
SZSE,华森制药：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2024年年度报告摘要.pdf,002907,华森制药,,2024,年度,摘要
SZSE,华森制药：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2025年一季度报告.pdf,002907,华森制药,,2025,第一季度,全文
SZSE,华森制药：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2025年三季度报告.pdf,002907,华森制药,,2025,第三季度,全文
SZSE,华森制药：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2025年半年度报告.pdf,002907,华森制药,,2025,半年度,全文
SZSE,华森制药：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华森制药：2025年半年度报告摘要.pdf,002907,华森制药,,2025,半年度,摘要
SZSE,华润三九：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2022年年度报告.pdf,000999,华润三九,,2022,年度,全文
SZSE,华润三九：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2022年年度报告摘要.pdf,000999,华润三九,,2022,年度,摘要
SZSE,华润三九：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2023年一季度报告.pdf,000999,华润三九,,2023,第一季度,全文
SZSE,华润三九：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2023年三季度报告.pdf,000999,华润三九,,2023,第三季度,全文
SZSE,华润三九：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2023年半年度报告.pdf,000999,华润三九,,2023,半年度,全文
SZSE,华润三九：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2023年半年度报告摘要.pdf,000999,华润三九,,2023,半年度,摘要
SZSE,华润三九：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2023年年度报告.pdf,000999,华润三九,,2023,年度,全文
SZSE,华润三九：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2023年年度报告摘要.pdf,000999,华润三九,,2023,年度,摘要
SZSE,华润三九：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2024年一季度报告.pdf,000999,华润三九,,2024,第一季度,全文
SZSE,华润三九：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2024年三季度报告.pdf,000999,华润三九,,2024,第三季度,全文
SZSE,华润三九：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2024年半年度报告.pdf,000999,华润三九,,2024,半年度,全文
SZSE,华润三九：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2024年半年度报告摘要.pdf,000999,华润三九,,2024,半年度,摘要
SZSE,华润三九：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2024年年度报告.pdf,000999,华润三九,,2024,年度,全文
SZSE,华润三九：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2024年年度报告摘要.pdf,000999,华润三九,,2024,年度,摘要
SZSE,华润三九：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2025年一季度报告.pdf,000999,华润三九,,2025,第一季度,全文
SZSE,华润三九：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2025年三季度报告.pdf,000999,华润三九,,2025,第三季度,全文
SZSE,华润三九：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2025年半年度报告.pdf,000999,华润三九,,2025,半年度,全文
SZSE,华润三九：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华润三九：2025年半年度报告摘要.pdf,000999,华润三九,,2025,半年度,摘要
SZSE,华神科技：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2022年年度报告.pdf,000790,华神科技,,2022,年度,全文
SZSE,华神科技：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2022年年度报告摘要.pdf,000790,华神科技,,2022,年度,摘要
SZSE,华神科技：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2023年一季度报告.pdf,000790,华神科技,,2023,第一季度,全文
SZSE,华神科技：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2023年三季度报告.pdf,000790,华神科技,,2023,第三季度,全文
SZSE,华神科技：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2023年半年度报告.pdf,000790,华神科技,,2023,半年度,全文
SZSE,华神科技：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2023年半年度报告摘要.pdf,000790,华神科技,,2023,半年度,摘要
SZSE,华神科技：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2023年年度报告.pdf,000790,华神科技,,2023,年度,全文
SZSE,华神科技：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2023年年度报告摘要.pdf,000790,华神科技,,2023,年度,摘要
SZSE,华神科技：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2024年一季度报告.pdf,000790,华神科技,,2024,第一季度,全文
SZSE,华神科技：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2024年三季度报告.pdf,000790,华神科技,,2024,第三季度,全文
SZSE,华神科技：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2024年半年度报告.pdf,000790,华神科技,,2024,半年度,全文
SZSE,华神科技：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2024年半年度报告摘要.pdf,000790,华神科技,,2024,半年度,摘要
SZSE,华神科技：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2024年年度报告.pdf,000790,华神科技,,2024,年度,全文
SZSE,华神科技：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2024年年度报告摘要.pdf,000790,华神科技,,2024,年度,摘要
SZSE,华神科技：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2025年一季度报告.pdf,000790,华神科技,,2025,第一季度,全文
SZSE,华神科技：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2025年三季度报告.pdf,000790,华神科技,,2025,第三季度,全文
SZSE,华神科技：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2025年半年度报告.pdf,000790,华神科技,,2025,半年度,全文
SZSE,华神科技：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/华神科技：2025年半年度报告摘要.pdf,000790,华神科技,,2025,半年度,摘要
SZSE,启迪药业：启迪药业2022年年度报告全文（更正后）.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：启迪药业2022年年度报告全文（更正后）.pdf,000590,启迪药业,,2022,年度,全文
SZSE,启迪药业：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2022年年度报告摘要.pdf,000590,启迪药业,,2022,年度,摘要
SZSE,启迪药业：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2023年一季度报告.pdf,000590,启迪药业,,2023,第一季度,全文
SZSE,启迪药业：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2023年三季度报告.pdf,000590,启迪药业,,2023,第三季度,全文
SZSE,启迪药业：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2023年半年度报告.pdf,000590,启迪药业,,2023,半年度,全文
SZSE,启迪药业：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2023年半年度报告摘要.pdf,000590,启迪药业,,2023,半年度,摘要
SZSE,启迪药业：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2023年年度报告.pdf,000590,启迪药业,,2023,年度,全文
SZSE,启迪药业：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2023年年度报告摘要.pdf,000590,启迪药业,,2023,年度,摘要
SZSE,启迪药业：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2024年一季度报告.pdf,000590,启迪药业,,2024,第一季度,全文
SZSE,启迪药业：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2024年三季度报告.pdf,000590,启迪药业,,2024,第三季度,全文
SZSE,启迪药业：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2024年半年度报告.pdf,000590,启迪药业,,2024,半年度,全文
SZSE,启迪药业：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2024年半年度报告摘要.pdf,000590,启迪药业,,2024,半年度,摘要
SZSE,启迪药业：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2024年年度报告.pdf,000590,启迪药业,,2024,年度,全文
SZSE,启迪药业：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2024年年度报告摘要.pdf,000590,启迪药业,,2024,年度,摘要
SZSE,启迪药业：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2025年一季度报告.pdf,000590,启迪药业,,2025,第一季度,全文
SZSE,启迪药业：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2025年三季度报告.pdf,000590,启迪药业,,2025,第三季度,全文
SZSE,启迪药业：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2025年半年度报告.pdf,000590,启迪药业,,2025,半年度,全文
SZSE,启迪药业：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/启迪药业：2025年半年度报告摘要.pdf,000590,启迪药业,,2025,半年度,摘要
SZSE,嘉应制药：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2022年年度报告.pdf,002198,嘉应制药,,2022,年度,全文
SZSE,嘉应制药：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2022年年度报告摘要.pdf,002198,嘉应制药,,2022,年度,摘要
SZSE,嘉应制药：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2023年一季度报告.pdf,002198,嘉应制药,,2023,第一季度,全文
SZSE,嘉应制药：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2023年三季度报告.pdf,002198,嘉应制药,,2023,第三季度,全文
SZSE,嘉应制药：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2023年半年度报告.pdf,002198,嘉应制药,,2023,半年度,全文
SZSE,嘉应制药：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2023年半年度报告摘要.pdf,002198,嘉应制药,,2023,半年度,摘要
SZSE,嘉应制药：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2023年年度报告.pdf,002198,嘉应制药,,2023,年度,全文
SZSE,嘉应制药：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2023年年度报告摘要.pdf,002198,嘉应制药,,2023,年度,摘要
SZSE,嘉应制药：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2024年一季度报告.pdf,002198,嘉应制药,,2024,第一季度,全文
SZSE,嘉应制药：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2024年三季度报告.pdf,002198,嘉应制药,,2024,第三季度,全文
SZSE,嘉应制药：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2024年半年度报告.pdf,002198,嘉应制药,,2024,半年度,全文
SZSE,嘉应制药：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2024年半年度报告摘要.pdf,002198,嘉应制药,,2024,半年度,摘要
SZSE,嘉应制药：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2024年年度报告.pdf,002198,嘉应制药,,2024,年度,全文
SZSE,嘉应制药：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2024年年度报告摘要.pdf,002198,嘉应制药,,2024,年度,摘要
SZSE,嘉应制药：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2025年一季度报告.pdf,002198,嘉应制药,,2025,第一季度,全文
SZSE,嘉应制药：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2025年三季度报告.pdf,002198,嘉应制药,,2025,第三季度,全文
SZSE,嘉应制药：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2025年半年度报告.pdf,002198,嘉应制药,,2025,半年度,全文
SZSE,嘉应制药：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/嘉应制药：2025年半年度报告摘要.pdf,002198,嘉应制药,,2025,半年度,摘要
SZSE,奇正藏药：2022年年度报告（更新后）.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2022年年度报告（更新后）.pdf,002287,奇正藏药,,2022,年度,全文
SZSE,奇正藏药：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2022年年度报告摘要.pdf,002287,奇正藏药,,2022,年度,摘要
SZSE,奇正藏药：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2023年一季度报告.pdf,002287,奇正藏药,,2023,第一季度,全文
SZSE,奇正藏药：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2023年三季度报告.pdf,002287,奇正藏药,,2023,第三季度,全文
SZSE,奇正藏药：2023年半年度报告（更新后）.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2023年半年度报告（更新后）.pdf,002287,奇正藏药,,2023,半年度,全文
SZSE,奇正藏药：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2023年半年度报告摘要.pdf,002287,奇正藏药,,2023,半年度,摘要
SZSE,奇正藏药：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2023年年度报告.pdf,002287,奇正藏药,,2023,年度,全文
SZSE,奇正藏药：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2023年年度报告摘要.pdf,002287,奇正藏药,,2023,年度,摘要
SZSE,奇正藏药：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2024年一季度报告.pdf,002287,奇正藏药,,2024,第一季度,全文
SZSE,奇正藏药：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2024年三季度报告.pdf,002287,奇正藏药,,2024,第三季度,全文
SZSE,奇正藏药：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2024年半年度报告.pdf,002287,奇正藏药,,2024,半年度,全文
SZSE,奇正藏药：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2024年半年度报告摘要.pdf,002287,奇正藏药,,2024,半年度,摘要
SZSE,奇正藏药：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2024年年度报告.pdf,002287,奇正藏药,,2024,年度,全文
SZSE,奇正藏药：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2024年年度报告摘要.pdf,002287,奇正藏药,,2024,年度,摘要
SZSE,奇正藏药：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2025年一季度报告.pdf,002287,奇正藏药,,2025,第一季度,全文
SZSE,奇正藏药：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2025年三季度报告.pdf,002287,奇正藏药,,2025,第三季度,全文
SZSE,奇正藏药：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2025年半年度报告.pdf,002287,奇正藏药,,2025,半年度,全文
SZSE,奇正藏药：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/奇正藏药：2025年半年度报告摘要.pdf,002287,奇正藏药,,2025,半年度,摘要
SZSE,康弘药业：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2022年年度报告.pdf,002773,康弘药业,,2022,年度,全文
SZSE,康弘药业：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2022年年度报告摘要.pdf,002773,康弘药业,,2022,年度,摘要
SZSE,康弘药业：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2023年一季度报告.pdf,002773,康弘药业,,2023,第一季度,全文
SZSE,康弘药业：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2023年三季度报告.pdf,002773,康弘药业,,2023,第三季度,全文
SZSE,康弘药业：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2023年半年度报告.pdf,002773,康弘药业,,2023,半年度,全文
SZSE,康弘药业：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2023年半年度报告摘要.pdf,002773,康弘药业,,2023,半年度,摘要
SZSE,康弘药业：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2023年年度报告.pdf,002773,康弘药业,,2023,年度,全文
SZSE,康弘药业：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2023年年度报告摘要.pdf,002773,康弘药业,,2023,年度,摘要
SZSE,康弘药业：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2024年一季度报告.pdf,002773,康弘药业,,2024,第一季度,全文
SZSE,康弘药业：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2024年三季度报告.pdf,002773,康弘药业,,2024,第三季度,全文
SZSE,康弘药业：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2024年半年度报告.pdf,002773,康弘药业,,2024,半年度,全文
SZSE,康弘药业：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2024年半年度报告摘要.pdf,002773,康弘药业,,2024,半年度,摘要
SZSE,康弘药业：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2024年年度报告.pdf,002773,康弘药业,,2024,年度,全文
SZSE,康弘药业：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2024年年度报告摘要.pdf,002773,康弘药业,,2024,年度,摘要
SZSE,康弘药业：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2025年一季度报告.pdf,002773,康弘药业,,2025,第一季度,全文
SZSE,康弘药业：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2025年三季度报告.pdf,002773,康弘药业,,2025,第三季度,全文
SZSE,康弘药业：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2025年半年度报告.pdf,002773,康弘药业,,2025,半年度,全文
SZSE,康弘药业：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/康弘药业：2025年半年度报告摘要.pdf,002773,康弘药业,,2025,半年度,摘要
SZSE,康泰医学：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2022年年度报告.pdf,300869,康泰医学,,2022,年度,全文
SZSE,康泰医学：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2022年年度报告摘要.pdf,300869,康泰医学,,2022,年度,摘要
SZSE,康泰医学：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2023年一季度报告.pdf,300869,康泰医学,,2023,第一季度,全文
SZSE,康泰医学：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2023年三季度报告.pdf,300869,康泰医学,,2023,第三季度,全文
SZSE,康泰医学：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2023年半年度报告.pdf,300869,康泰医学,,2023,半年度,全文
SZSE,康泰医学：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2023年半年度报告摘要.pdf,300869,康泰医学,,2023,半年度,摘要
SZSE,康泰医学：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2023年年度报告.pdf,300869,康泰医学,,2023,年度,全文
SZSE,康泰医学：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2023年年度报告摘要.pdf,300869,康泰医学,,2023,年度,摘要
SZSE,康泰医学：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2024年一季度报告.pdf,300869,康泰医学,,2024,第一季度,全文
SZSE,康泰医学：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2024年三季度报告.pdf,300869,康泰医学,,2024,第三季度,全文
SZSE,康泰医学：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2024年半年度报告.pdf,300869,康泰医学,,2024,半年度,全文
SZSE,康泰医学：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2024年半年度报告摘要.pdf,300869,康泰医学,,2024,半年度,摘要
SZSE,康泰医学：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2024年年度报告.pdf,300869,康泰医学,,2024,年度,全文
SZSE,康泰医学：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2024年年度报告摘要.pdf,300869,康泰医学,,2024,年度,摘要
SZSE,康泰医学：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2025年一季度报告.pdf,300869,康泰医学,,2025,第一季度,全文
SZSE,康泰医学：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2025年三季度报告.pdf,300869,康泰医学,,2025,第三季度,全文
SZSE,康泰医学：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2025年半年度报告.pdf,300869,康泰医学,,2025,半年度,全文
SZSE,康泰医学：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/康泰医学：2025年半年度报告摘要.pdf,300869,康泰医学,,2025,半年度,摘要
SZSE,恩威医药：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/恩威医药：2022年年度报告.pdf,301331,恩威医药,,2022,年度,全文
