serial_number,stock_code,stock_abbr,eps,total_operating_revenue,operating_revenue_yoy_growth,operating_revenue_qoq_growth,net_profit_10k_yuan,net_profit_yoy_growth,net_profit_qoq_growth,net_asset_per_share,roe,operating_cf_per_share,net_profit_excl_non_recurring,net_profit_excl_non_recurring_yoy,gross_profit_margin,net_profit_margin,roe_weighted_excl_non_recurring,report_period,report_year
1178,000650,仁和药业,0.1174,98564.507541,-20.36,6.642085850230098,16430.756231,-6.22578693330481,148.07116640819643,5.006443904579586,2.63,0.08451648896807251,10197.628099,0.8603049943938966,36.84891329659609,16.67005359324225,1.4553932606107747,2025Q1,2025
1179,000650,仁和药业,0.2708,283345.176031,-10.07,-13.248430331093855,37913.517706,-8.79,-29.662345151086463,5.030896862900396,1.43,0.6003218699476801,27693.785051,-8.59,36.42594460500288,13.38068226079557,3.931800574825444,2025Q3,2025
1182,000650,仁和药业,0.2075,197509.14764100002,-16.46,0.3856688056214307,29042.624989,-13.87,-23.242311061708058,4.971099105210172,4.59,0.5413883666667622,20679.041022999998,-17.88,36.5926654295363,14.704445508412075,2.972078029539859,2025H1,2025
1186,002603,以岭药业,1.4137,1253284.102858,23.88,,236180.47145500002,75.66823390074819,,6.542507591383628,23.62,2.0876463414097923,232314.53447199997,,63.00587481308444,18.84492677409791,21.254232123597163,2022FY,2022
1190,002603,以岭药业,0.72,393495.659743,44.56,,120251.43841300001,148.29,,7.264011235716643,10.43,0.2397035040778677,117753.55503900001,140.5,64.96334723817687,30.55978774747825,9.705987703030557,2023Q1,2023
1192,002603,以岭药业,1.0527,857467.832029,7.91,-37.5222835549245,175868.441171,24.20585962709676,-62.16582769613325,7.091913012910427,1.52,0.08656709996935451,9935.158913,,61.012550281105625,20.510208616788326,0.8385483848033624,2023Q3,2023
1194,002603,以岭药业,0.9613,679056.155322,21.99,-27.4298233008452,160602.101698,53.07028394550325,-66.44475623949143,6.542423910453617,13.85,0.4073427598874523,154060.804088,,60.83981702825384,23.65078358237464,14.094873997774062,2023H1,2023
1196,002603,以岭药业,0.8095,1031831.2851,58.0,-2.269035138685648,135237.9242,-42.98422802609465,-366.14446143333186,6.846494548965969,12.16,-0.8593497625548584,126473.086,-45.559546548628305,57.2816873662852,13.106592737843012,11.057277415217985,2023FY,2023
1200,002603,以岭药业,0.1819,252263.269184,-35.89,44.67668811380997,30392.791874000002,-74.87011424653528,174.80286774517987,7.026286019934192,2.62,0.07002732443191935,29225.089301,-75.1811405682651,51.47685764481336,12.0480448748294,2.4893853256403036,2024Q1,2024
1202,002603,以岭药业,0.3321,636544.100117,-25.76,-15.414052841133675,55477.684341,-68.69403312544912,-89.26419406877179,6.875524566325785,0.27,0.1931323705637867,257.186606,-97.41134884452151,53.3938037077917,8.715450246228489,0.022392008975393323,2024Q3,2024
1206,002603,以岭药业,0.3175,460448.581689,-32.19,-17.47299827738682,53045.710914999996,-66.97,-25.46614626615203,6.861326077540657,4.53,0.18537660515587231,50468.126463,-67.24,53.36812164859156,11.520441809250391,4.4025325833095135,2024H1,2024
1208,002603,以岭药业,-0.4337,651273.4471699999,48.0,-91.63559232824981,-72451.55822400001,-154.61445145409738,,6.107042688355508,-6.69,0.3657566777116263,-79249.967379,-162.6615273537328,50.18668944462118,-11.124598820671629,-7.768010934204224,2024FY,2024
1212,002603,以岭药业,0.1951,235823.270777,-6.52,,32595.329625,7.364943808692405,125.4791859714471,6.300474368003346,3.14,0.2035658065712566,32505.932137,11.22611740278836,53.82222322368837,13.82193093904753,3.088099374366489,2025Q1,2025
1213,002603,以岭药业,0.5988,586760.307361,-7.82,8.653934389448091,100040.467191,80.33,-3.126868834344551,6.403162691673804,9.35162870027705,0.765099880231278,96645.385025,90.53,60.531245635278154,17.049630988322946,9.034261651573178,2025Q3,2025
1216,002603,以岭药业,0.4002,404014.221794,-12.26,-28.67923913410339,66853.502473,26.03,5.101476935900149,6.505393648981883,6.34,0.863503656658662,64135.564222,27.08,59.48139020945943,16.547314145561803,5.901715333364986,2025H1,2025
1219,002317,众生药业,0.4,267615.1617,10.17,,32205.028433,14.80989106357372,,4.740208899203241,8.98,0.6483561881847074,30041.864681,,64.85676010448552,12.034082160525063,7.871648786203123,2022FY,2022
1224,002317,众生药业,0.17,74676.518701,10.5,,13937.620522,87.5361450078356,,4.836581256676146,3.73,-0.17795109310840226,12802.705186,,61.485941990470884,18.663993400395835,3.2286691342600404,2023Q1,2023
1226,002317,众生药业,0.34,207127.855578,4.02,-19.92255186197427,27949.570555000002,13.35261203333198,2.5606362334656354,5.549229654303002,1.85,0.06768848600936939,7068.197348000001,,60.3888963601502,13.493873374493939,1.5494577766244872,2023Q3,2023
1229,002317,众生药业,0.26,148228.947529,11.8,-1.5052788916162174,20855.030683,3.12,-50.36878676614035,5.594044738978914,5.57,-0.20271990918748625,22938.619495,22.12,61.690991961006546,14.069472279643524,5.112153160726954,2023H1,2023
1231,002317,众生药业,0.32,261055.012098,-2.45,-8.441160784956834,26327.317972999997,-20.754017185023656,-122.86621276740644,5.500812949531812,6.58,0.2463875977436238,30477.722228,1.4508338667661267,58.59588147481192,10.084969356235431,6.734401246659613,2023FY,2023
1235,002317,众生药业,0.06,64112.38525,-14.15,18.887012383496568,5129.386637,-64.71426049881636,416.18914920611206,5.3552876365283835,1.17,-0.09293310864138704,7222.690708,-43.58465181328904,56.490084857667966,8.000617379931283,1.5776186440097422,2024Q1,2024
1237,002317,众生药业,0.18,190802.203984,-7.88,-24.830877791509714,14880.242739,-51.323933541571265,69.98779000895368,5.495673127125054,1.42,0.3634542345579676,1471.958915,-79.1749035499624,56.083209958084815,7.798779274188994,0.32399423581773545,2024Q3,2024
1241,002317,众生药业,0.1,136436.67228,-7.96,12.80860437180507,8740.978147,-58.09,-29.59018756846345,5.083408726270552,2.0,0.2432601483885165,17368.164027000003,-24.28,56.92502240571358,6.406619276862358,3.908758578669793,2024H1,2024
1243,002317,众生药业,-0.36,246741.839464,-5.48,2.8954076722185125,-29915.711672,-249.644687512259,-829.6631989012667,4.825695617981218,-7.24,0.4065529701178221,-26031.269631,-185.4108106775938,56.03413543983581,-12.124296283510827,-6.491403230918413,2024FY,2024
1247,002317,众生药业,0.1,63426.144011000004,-1.07,13.383191482677153,8261.18391,67.20728458100902,118.44180801284905,4.955722368127258,2.09,-0.0346378536318047,7843.482555,8.595021884467483,56.584381337726775,13.02488751100376,1.915841940349844,2025Q1,2025
1249,002317,众生药业,0.3,188875.38756,-1.01,-11.487322589845816,25057.803092,80.63137180894428,-40.46370450253747,4.939585330224608,1.61,0.18555312910429989,5902.968047,301.0280441149406,56.79544742584458,13.26684403707174,1.4307317100654884,2025Q3,2025
1253,002317,众生药业,0.22,129972.99129600001,-4.74,4.920215981376336,18789.583813999998,114.96,27.44420192916391,4.737703839565204,4.72,0.1363156533787396,18656.465505,7.42,58.066502309793854,14.456529488660202,4.610701225490241,2025H1,2025
1256,300181,佐力药业,0.45,180515.536579,23.86,,27300.665256,52.17,,4.549216409309099,14.32,0.5251373766578518,26471.369517,52.94,70.5696211834099,15.123720524771706,9.591335822666059,2022FY,2022
1259,300181,佐力药业,0.1389,49569.782983,12.81,,9745.460335,41.76,,4.0067153539404154,3.54,0.017122201154328543,9575.13002,42.01,69.88223553829151,19.660082712773253,3.4060896701485732,2023Q1,2023
1261,300181,佐力药业,0.409,146494.71325,8.97,-12.073849397632683,28686.519149,36.34103177417532,-10.980659382874009,3.8684895849489105,3.28,0.3193010626445523,8710.251689,,68.64650380617063,19.581948394304938,3.21021948748227,2023Q3,2023
1265,300181,佐力药业,0.2818,101145.856859,13.02,4.04740705378531,19766.159144,46.54,2.8242737083594274,3.777679715347556,7.14,0.17563080345207,19373.335417,48.41,69.31420567006816,19.542233125331617,7.311356567501065,2023H1,2023
1267,300181,佐力药业,0.55,19424.4044,5.79,-380.20620355757984,38293.6093,36.85950347717886,7.698457748510994,3.984139080200335,13.81,0.4143082193761675,37361.0235,41.137478648419126,68.42417270585771,19.71417422720232,13.46854436612259,2023FY,2023
1271,300181,佐力药业,0.203,67289.90965700001,35.75,152.95486433139334,14241.533377000002,44.89857104715531,48.239822393231194,4.146841060353609,5.09,0.02432808509029975,14363.349656,50.00683673222851,66.67738589144115,21.164441220970623,4.937164853489642,2024Q1,2024
1273,300181,佐力药业,0.6018,204487.934776,39.59,-18.366307963323557,42148.01355,46.0718028422801,-18.363037171969506,3.771250924508104,4.65,0.3057343045071836,12296.45811,41.17224793319056,61.6061915916936,20.611491624760035,4.65553587248061,2024Q3,2024
1277,300181,佐力药业,0.4221,142825.468936,41.21,12.253916915672649,29605.410717000002,49.78,7.88078034358701,3.87661133913342,10.48,0.30703202717946604,29210.289252,50.78,62.621453441947196,20.72838334615668,10.743056444035687,2024H1,2024
1279,300181,佐力药业,0.73,257787.81668699998,32.71,-13.561870767054685,50777.193485,32.03865006642864,-31.2010429581941,4.053378319492208,18.55,0.4270509467130309,50768.422081,35.88605804923945,60.952342252380696,19.697282104938456,18.006557495772828,2024FY,2024
1283,300181,佐力药业,0.2583,82442.52370800001,22.52,54.676747400045556,18115.143246,27.25740300462643,109.92890845310667,4.536144395071022,6.34,-0.11041774986239597,18120.426822,26.157388464260894,60.89683519007589,21.973057630017887,5.695924002652323,2025Q1,2025
1284,300181,佐力药业,0.7271,227971.33828499998,11.48,-12.227719109740494,50997.44788,21.0,-29.048493923968305,4.537756716712434,5.2,0.3792535829042196,50851.773285,22.51,62.028791747591505,22.370113832575385,15.97756509706059,2025Q3,2025
1287,300181,佐力药业,0.5325,159945.344618,11.99,-5.991692849549046,37350.015982,26.16,6.181179330432538,4.429460569972053,12.85,0.4128605633804545,37168.512024,27.24,63.01029723665877,23.351736851862512,11.963359549194303,2025H1,2025
1291,002390,信邦制药,0.12,635002.5827029999,-1.88,,22447.908687,-28.22225826017671,,3.7767698092757302,3.36,0.31582269545606695,22442.261394999998,,19.164653654002368,3.535089352148228,3.176519016926575,2022FY,2022
1295,002390,信邦制药,0.03,160512.713743,1.7,,5294.477089,-27.94,,4.038153126751588,0.77,0.0012345359570220624,5127.411758,,18.125884160542903,3.2984783357890826,0.7194714964343654,2023Q1,2023
1297,002390,信邦制药,0.127,482320.764687,2.92,-5.12413824292137,24657.499915,9.657023209601592,-12.149329001841963,3.680463978919413,1.32,0.37503056221249503,9196.604375,,19.95845382864036,5.112261739550314,1.2870031598992053,2023Q3,2023
1300,002390,信邦制药,0.0803,325647.609385,3.59,2.879636005905851,15602.144729,18.65,94.6871705501491,3.6574615895268106,2.27,0.09285025388937988,15513.317562999999,24.71,19.496361108224516,4.791112932923212,2.183012145323156,2023H1,2023
1302,002390,信邦制药,0.15,646084.1315,3.0,4.525479490939627,28723.279894,31.879046566322415,-55.100822712223554,3.729772494676997,4.19,0.4128800923507096,26790.251616999998,19.374118077818604,19.015729407874,4.4457491666400655,3.7510398628590305,2023FY,2023
1306,002390,信邦制药,0.03,158244.94615499998,-1.41,-3.369752811873644,5882.484356,11.11,44.682800997186014,3.6595278536546947,0.86,0.0012991070281734548,5881.19664,14.701079561708957,17.393750841837107,3.7173284195996636,0.8195984289383383,2024Q1,2024
1308,002390,信邦制药,0.0927,456535.575709,-5.35,3.7336795508171483,17658.95749,-23.301674500748202,10.089904135748231,3.7255259244892662,0.91,0.22564610502840052,6038.580429,-34.339021417347865,18.424527832550645,3.8680353579402067,0.8508675055251035,2024Q3,2024
1312,002390,信邦制药,0.0602,304656.982796,-6.45,-7.4775907866338285,11487.928931,-26.37,-4.709571062733473,3.709348454900621,1.67,0.09494644291575134,11485.146377,-25.97,17.902213742962363,3.770774864757451,1.622533427662851,2024H1,2024
1313,002390,信邦制药,0.05,603226.2052569999,-6.63,-3.415862147190048,10138.162275,-64.7,-221.8726366779078,3.4621272877731677,1.5,0.3131578215885285,16531.858559,-38.29151440851135,17.172572062559258,1.6806568061280946,2.354991890004836,2024FY,2024
1318,002390,信邦制药,0.02,144120.778035,-8.93,-1.751885257373607,4124.421117,-29.89,154.84022632040245,3.3946716376634245,0.61,0.026680139117326706,4107.54346,-30.158032260591106,0.02,2.8617810514444884,0.586747690980529,2025Q1,2025
1320,002390,信邦制药,0.0803,426628.528811,-6.55,1.2425066084249008,15232.4953,-13.732366587385068,-31.574941324409878,3.676362417483582,0.66,0.24332887126843886,5021.622993,-16.84100175458638,17.44163192493972,3.570435231430133,0.7200626408256919,2025Q3,2025
1324,002390,信邦制药,0.0565,284502.527168,-6.62,-2.594371854620408,10719.683289,-6.69,59.90758423808159,3.6749434127379375,1.59,0.1198687382292867,10662.946312,-7.16,17.29051675978678,3.767869268405472,1.5293013074106456,2025H1,2025
1326,002907,华森制药,0.2441,78518.28135800001,-7.2,,9840.063586,7.21317410095079,,3.994854242853193,7.36,0.03236035449878037,8245.785001999999,,59.33534625341513,12.532194306615988,5.12036527177168,2022FY,2022
1330,002907,华森制药,0.0721,18753.902046,-7.61,,3010.054189,2.5544291019344807,,3.9229244700910257,1.85,0.23802154267519066,2857.561894,,60.307872069814486,16.05028213124325,1.744804006946299,2023Q1,2023
1332,002907,华森制药,0.1072,51525.755458,-8.27,-10.475731984485263,4477.500677,-38.53555694794679,-69.69441515693113,3.904341349030866,0.21,0.4316274244601303,157.108024,,56.787817009011896,8.689830235773503,0.09634068089009228,2023Q3,2023
1335,002907,华森制药,0.099,36045.541662999996,-1.95,-7.797110304902582,4136.211974,-20.42,-62.58679364924882,3.8946173055619613,2.54,0.4198916485378852,3581.935422,-14.24,57.151734956853595,11.474961349369138,2.2013311014896653,2023H1,2023
1337,002907,华森制药,0.0783,69154.279348,-11.93,13.877780523250149,3269.9150219999997,-66.76937101654214,-453.83112431940054,3.8742051102075705,2.03,0.5252254511587428,2073.811685,-74.8500393292209,54.97770397067923,4.728434816802944,1.281775609239516,2023FY,2023
1341,002907,华森制药,0.0966,22839.277138999998,21.78,29.558647573186015,4035.125207,34.05,434.14815672019546,3.969934944557967,2.46,0.021202733337240903,3726.460809,30.41,60.66260744453065,17.667482129325723,2.247156293693893,2024Q1,2024
1343,002907,华森制药,0.1786,61422.336157000005,19.21,3.648063489510699,7457.683563,66.55907170061606,298.6503278823153,3.968923136353165,1.65,0.25596247011385836,1847.070155,,57.692617209190146,12.14164753346016,1.1145208703761238,2024Q3,2024
1347,002907,华森制药,0.1131,41785.226517,15.92,-17.046633031795068,4721.489611999999,14.15,-82.99025755608977,3.9396621538472,2.88,0.2022016699257963,4155.261125,16.01,57.89320549969534,11.299423278414196,2.5265209680929117,2024H1,2024
1349,002907,华森制药,0.1837,77481.986689,12.04,-18.217849640727522,7673.0225120000005,134.65510450197874,-92.12998227259071,3.974205513687745,4.68,0.3872862717462336,5121.0295719999995,146.9380228224531,57.27386498764122,9.902975955944775,3.0849607729699793,2024FY,2024
1353,002907,华森制药,0.0966,23894.415342,4.62,48.78540036963248,4035.5212380000003,0.009814590122586522,,4.070552697556141,2.4,0.05232947552709671,3766.7440450000004,1.0810052235813066,59.221297577124865,16.888972507758464,2.2150840913369305,2025Q1,2025
1355,002907,华森制药,0.1735,62591.202387,1.9,-9.346183176676865,7245.560589,-2.84,36.11383307017695,4.094803550293795,1.1,0.05936717793755516,5220.350988,-13.03,58.220407568921615,11.576004794093683,3.0527702383515436,2025Q3,2025
1357,002907,华森制药,0.1292,44191.300917,5.76,-15.055943891108745,5395.051643,14.27,-66.31090942607004,4.092352050342811,3.21,0.266264302329089,4675.483004,12.52,58.74275395231402,12.208401950268387,2.736027149787611,2025H1,2025
1360,000999,华润三九,2.48,18079.4614,34.64,,24488.021,18.98495207982659,,17.756791532739175,15.15,3.0446764277647342,22189.1721,,54.01890964616541,13.544662852245098,1.2655362620864947,2022FY,2022
1364,000999,华润三九,1.16,635240.831871,49.46,,115103.01508800001,44.70965307567098,,23.33147641960612,6.54,0.30351381176670983,113121.37888699998,,54.07502870230433,18.11958698388177,4.886228332901774,2023Q1,2023
1366,000999,华润三九,2.44,1860800.595415,53.65,-19.603952350363794,240259.984704,36.24484047190912,-27.629918639326608,23.994657545902943,2.96,3.0976557119706225,47618.631887999996,,51.79147003373919,12.911645949383235,2.015444015515562,2023Q3,2023
1369,000999,华润三九,1.91,1314612.569507,56.48,6.947114157479381,187712.466002,30.99,-36.917854968014794,23.37683087680168,10.74,1.8029577105673105,182738.31732899998,,52.218227044370636,14.278919155047717,7.953975314852004,2023H1,2023
1371,000999,华润三九,2.9,2473896.3319759998,36.83,12.249940950603982,285293.166485,16.5,-14.300079445452498,24.662152018042576,15.86,4.260899307260181,271098.420399,,53.24288841015906,11.532139111792326,11.173845066932302,2023FY,2023
1376,000999,华润三九,1.39,729407.055782,14.82,18.971151206077252,136382.596361,18.49,202.84912361786826,26.220085898803895,6.94,0.8016739058989294,132784.035841,17.38,53.42063541601618,18.69773472574703,5.161400987718183,2024Q1,2024
1378,000999,华润三九,2.32,1974028.6995360001,6.08,-17.28828491417424,295983.28694099997,23.19,-45.72700010512361,20.42972149657975,2.84,2.511594836295821,44368.021594,-6.826341213761665,52.680247270793814,14.993869491896014,1.7022698747574387,2024Q3,2024
1380,000999,华润三九,1.87,1410601.276508,7.3,-6.609866832767441,239836.013802,25.108206502243526,-24.144707461674663,19.783991338604096,12.32,1.8425192361823894,230859.715362,26.333501772571754,53.56326818081642,17.002395914153976,9.098325118724135,2024H1,2024
1383,000999,华润三九,2.63,2761661.177261,11.63,39.79306748898831,336788.89681999997,19.041017638387103,-27.323968560360296,19.722771381169697,17.33,3.4376977678230753,311786.73483200005,15.0086873885563,51.85642522702033,12.195156291910699,12.344902848374966,2024FY,2024
1388,000999,华润三九,1.0,685365.638375,-6.04,-12.984081058387506,127007.378452,-8.380993573211097,211.2497983208982,27.82412906195492,6.18,0.7714946359910243,121825.480475,-8.252916321297944,53.27833143236841,18.53133150257345,3.447367649810428,2025Q1,2025
1389,000999,华润三九,0.32,2198640.396207,11.38,-9.806569664435376,235282.69556599998,-10.645630376719186,-1.396955398879345,5.083845174356166,2.62,0.39786824733985043,218.6279,-20.56,53.51775463336016,10.701281390622112,0.005848887372363816,2025Q3,2025
1392,000999,华润三九,1.09,1481016.021862,4.99,16.09137355842421,181525.836279,-24.31,-57.07457433458938,22.625825608655752,8.8,1.7174483533221239,169770.912614,-26.46143899649602,53.54428178595971,12.256844868617799,4.505540517266647,2025H1,2025
1396,000790,华神科技,0.07,87310.302286,-8.55,,4121.751838,-33.17384564503891,,1.7076427522369435,4.15,0.5667029550021153,3823.577509,,40.11109693708569,4.72080811780778,3.8026738562508786,2022FY,2022
1400,000790,华神科技,0.0051,22028.971838999998,6.4,,320.92404,-56.550566331528394,,1.6579894097322845,0.32,-0.19064192201463004,281.603955,,26.019290727188977,1.4568271381228852,0.26991369661002484,2023Q1,2023
1402,000790,华神科技,0.0336,67245.549551,10.84,-27.922790299008852,2108.86133,1.974516802392385,-45.60879666478364,1.7089553786442655,0.61,-0.04317478514151521,1475.7157320000001,,36.5748566324777,3.136060816040486,1.375825130649487,2023Q3,2023
1405,000790,华神科技,0.0235,48305.884273,18.57,19.28342650781128,1478.980491,-14.85,260.8506396092982,1.6810115605869071,1.46,-0.043465325763718955,1300.566767,-18.45,34.0565890172417,3.0616984105736753,1.2293268555260528,2023H1,2023
1406,000790,华神科技,0.04,100337.66370399999,14.92,74.72385951529586,2765.946393,-32.89,4.3189476986138065,1.5566353284273502,2.72,0.06856836355179498,3542.1382659999995,-7.36,39.487282471398125,2.756638226259333,3.2907497696265207,2023FY,2023
1411,000790,华神科技,0.0036,17927.734012,-18.62,-45.824754716148135,227.97547400000002,-28.96,-65.30502870371897,1.7064428844341386,0.22,-0.039534242147468895,194.540477,-30.92,44.39074731180813,1.2716357451945892,0.1800249060835674,2024Q1,2024
1413,000790,华神科技,0.0091,66307.921363,-1.39,-26.32287029129634,573.786999,-72.79,-149.36316876849173,1.7366488531288595,-0.32,-0.11780339454798278,519.109695,-81.3,47.92368565444394,0.8653370324471893,0.4740649148251371,2024Q3,2024
1415,000790,华神科技,0.0145,45784.129055,-5.22,55.38157262013262,910.900366,-38.41,199.5606851989701,1.7505821638785029,0.88,-0.09688562900028522,854.188044,-34.32,47.5086883489041,1.989554862790433,0.7767264861834589,2024H1,2024
1418,000790,华神科技,-0.01,86397.657155,-13.89,-2.1148943113735363,-669.016626,-124.19,-268.6604408658765,1.5963446600503468,-0.65,0.09607957242306261,-1556.389023,-143.94,50.43406445596922,-0.7743457959742636,-1.4573188572207252,2024FY,2024
1423,000790,华神科技,-0.0234,12691.124523,-29.21,-36.82781767566212,-1459.242976,-740.09,-17.41541033886186,1.6895111871152844,-1.43,-0.014242547067774957,-1513.151079,-877.807838417092,47.35427816588291,-11.498137721014622,-1.4361819557920206,2025Q1,2025
1425,000790,华神科技,-0.1568,45738.460127,-31.02,0.5633679367506041,-9778.528761,-736.1607869698042,-6.682171276981928,1.5230562171124957,-4.5,-0.016581450144062218,-7215.130636,,45.48359897389599,-21.379226003342445,-7.596277225526453,2025Q3,2025
1427,000790,华神科技,-0.0879,29168.378542000002,-36.29,29.8328921849158,-5484.401863,-702.09,-175.83883926126913,1.630890106068327,-5.49,0.08128395243919054,-5462.530488,-739.5,48.77432309277935,-18.802559954105522,-5.3682011559061165,2025H1,2025
1431,000590,启迪药业,0.0758,35052.811013,16.54,,1814.585514,-48.72001139183588,,2.934501296681133,2.63,0.5080636590156313,1159.9403810000001,,51.123316364995574,5.176718960790411,1.6511750899720705,2022FY,2022
1435,000590,启迪药业,0.0275,10119.988345,10.76,,658.4800389999999,-47.33,,2.9614133071769553,0.94,-0.2982371599270301,498.265104,,53.28056901037863,6.5067272466310335,0.7026701880779758,2023Q1,2023
1437,000590,启迪药业,0.0269,27462.983565,16.1,-4.807701622896021,643.014978,-58.4326876096539,123.53853748809405,2.9655727590219523,0.01,-0.08801582384073174,-54.086135,,52.58619246819624,2.341387913946414,-0.07629719202816913,2023Q3,2023
1440,000590,启迪药业,0.0267,19005.070064,22.35,-12.202648697813299,638.254084,-44.76,-103.0716124714602,2.9649773435459914,0.91,-0.16745519153356486,354.918789,-28.95,53.56508412606924,3.358335864328125,0.5007549728752033,2023H1,2023
1442,000590,启迪药业,0.1054,40464.790822,15.44,53.72357798956882,2524.677876,37.23790028590881,,3.0400946371802395,3.55,-0.12269380740071886,-465.045375,-140.09217909967734,52.420591685024775,6.239196656435888,-0.6386205108788784,2023FY,2023
1446,000590,启迪药业,-0.0346,7709.355253,-23.82,-40.70551039087752,-828.433928,-225.81,-144.02669196913718,3.0083163691938988,-1.15,-0.1765010920487071,-936.0105580000001,-287.8539256483834,50.77211628659656,-10.74582634750974,-1.2994975427391604,2024Q1,2024
1448,000590,启迪药业,-0.1188,21623.119077,-21.26,0.025885951160966248,-2845.446679,-542.52,66.51396832551748,2.9238981552463663,-0.72,0.058063249521183524,-749.485586,,46.20871690351095,-13.15927951405787,-1.070205140288147,2024Q3,2024
1450,000590,启迪药业,-0.0977,14665.336854,-22.83,-9.77220049247094,-2339.4630039999997,-466.54,-82.39584653997896,2.9453562874507844,-3.29,0.05050982325472158,-2438.898568,-787.17,47.308964963240115,-15.952330500761096,-3.458074008279756,2024H1,2024
1453,000590,启迪药业,-0.524,34320.812881,-15.18,82.49628109982882,-12547.152288,-596.98,,2.510896970976495,-18.98,0.07261645969335988,-16981.701209,,46.81454237610661,-36.55843563934379,-28.24479456450178,2024FY,2024
1458,000590,启迪药业,-0.0679,6522.025147,-15.4,-48.63614410874007,-1625.616133,-96.23,83.24401709847842,2.443355369786183,-2.75,-0.22467834768406547,-1708.9914379999998,-82.58249582693273,47.44819086481821,-24.92502093077256,-2.9214941682289,2025Q1,2025
1460,000590,启迪药业,-0.0619,22481.575188,3.97,6.68393258381244,-1482.060447,47.91,357.08114890127536,2.446882105858264,0.33,0.1383785634750834,-2068.182854,35.13,46.66776577381522,-6.592333653698253,-3.530210646489631,2025Q3,2025
1462,000590,启迪药业,-0.0717,14243.742961000002,-2.87,18.39448085464429,-1717.005639,26.61,94.37816196918858,2.4385829485668915,-2.91,0.1292442337684716,-2265.217334,7.12,44.934241101684826,-12.054455375256612,-3.878999983492594,2025H1,2025
1468,002198,嘉应制药,0.0866,65919.57324099999,14.7,,4393.470372,,,1.4357898133949223,6.22,0.05352423006661851,4397.345747,,65.33224930863747,6.664895047086551,6.036843762051138,2022FY,2022
1470,002198,嘉应制药,0.024,12849.708851000001,6.56,,1218.596905,380.58328374865454,,1.4586033767417126,1.66,-0.0018846512662035687,1101.9022439999999,,65.44066780427943,9.483459268457786,1.4878427182070482,2023Q1,2023
1472,002198,嘉应制药,0.0491,37723.143402999995,-9.02,-7.059408401763613,2490.603831,11.890520321387012,9.813073239555417,1.4820595458620731,0.89,0.10303036128474499,590.41338,,68.12369746195724,6.6023231531705555,0.7853574688713594,2023Q3,2023
1475,002198,嘉应制药,0.036,25741.467058000002,4.28,0.3272397568504218,1824.854135,112.32,-50.24956755490858,1.469941501475678,2.48,0.07900062916316321,1677.090254,90.49,66.71223154184221,7.089161355443675,2.2507679805827947,2023H1,2023
1477,002198,嘉应制药,0.0676,53323.320229000004,-19.11,30.20028564291869,3432.023464,-21.883541405613922,41.407444668213586,1.5028382743428703,4.6,0.19392272739088712,3084.527089,-29.85479726936741,65.20976932732177,6.436252373747512,4.042711864894738,2023FY,2023
1481,002198,嘉应制药,0.0102,9441.539508,-26.52,-39.477996863059445,518.218784,-57.47414244417435,-44.953476023375,1.5119679114252251,0.68,0.024849416385879213,379.443353,-65.56469913133238,53.99534590392141,5.488710644708982,0.49395956102396943,2024Q1,2024
1483,002198,嘉应制药,0.0057,25960.462403999998,-31.18,-7.440727611212984,287.33459500000004,-88.4632557204157,-675.5085983773358,1.4689321550542846,-0.38,0.036286360787499326,-304.166243,-151.5175050741567,57.419273251092896,1.1068161673257693,-0.410767631083582,2024Q3,2024
1487,002198,嘉应制药,0.0112,18020.156725999997,-30.0,-9.139635429887589,566.773992,-68.94,-90.6303651084944,1.4687867380590747,0.75,0.041234270382681924,116.26234099999999,-93.07,56.234772832907495,3.1452223230791456,0.15641861291340592,2024H1,2024
1488,002198,嘉应制药,0.0406,37616.715657,-29.46,46.79854561891341,2061.159955,-39.94,734.7799841552048,1.4935164339082065,2.71,0.11985813993072653,1455.2294960000002,-52.82,59.93191369115386,5.479372451848927,1.9192688754715945,2024FY,2024
1493,002198,嘉应制药,0.0304,12163.294406,28.83,4.349949696481584,1540.325718,197.2346363268839,-13.16362068473302,1.4291847123954857,2.08,-0.023355199658621817,1575.1018589999999,315.1085653620607,66.81034018210873,12.663721411200706,2.1751103703376207,2025Q1,2025
1494,002198,嘉应制药,0.0429,29343.625195,13.03,22.241679192845552,2179.4297699999997,658.5,-63.418943460866,1.3956155217319532,0.24,-0.14020394660191324,2014.2508670000002,762.2203855146412,56.41277899371697,7.427268292574031,2.8409407851180433,2025Q3,2025
1497,002198,嘉应制药,0.0396,19893.766409,10.4,-36.44425806887767,2008.255948,254.33,-69.62134537313491,1.411732009210013,2.72,-0.050056372347813904,1878.863768,,62.54651191828016,10.09490061716749,2.624334281792537,2025H1,2025
1501,002287,奇正藏药,0.8907,204478.934021,15.49,,47240.822926,-33.9488570429463,,6.387237270336025,13.98,0.5386467761282346,44001.8192,,84.14802294906765,23.103026799400453,12.9888762986912,2022FY,2022
1505,002287,奇正藏药,0.1751,29593.34669,-27.39,,9276.315733,6.52,,6.567789991544028,2.74,-0.34273090330942274,3157.908546,,80.74439891948563,31.345950257577982,0.9075925347795017,2023Q1,2023
