source_name,table_name,page_number,source_method,warning_text
云南白药：2023年半年度报告.pdf,balance_sheet,62,fitz.combined_text,
云南白药：2023年半年度报告.pdf,income_sheet,66,fitz.combined_text,
云南白药：2023年半年度报告.pdf,income_sheet,66,pdfplumber.combined_pages,
云南白药：2023年半年度报告.pdf,cash_flow_sheet,69,pdfplumber.combined_pages,
云南白药：2023年半年度报告.pdf,cash_flow_sheet,69,fitz.combined_text,
云南白药：2023年半年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
云南白药：2023年半年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
云南白药：2023年年度报告.pdf,balance_sheet,108,pdfplumber.combined_pages,
云南白药：2023年年度报告.pdf,balance_sheet,108,fitz.combined_text,
云南白药：2023年年度报告.pdf,income_sheet,113,fitz.combined_text,
云南白药：2023年年度报告.pdf,income_sheet,113,pdfplumber.combined_pages,
云南白药：2023年年度报告.pdf,cash_flow_sheet,116,fitz.combined_text,
云南白药：2023年年度报告.pdf,cash_flow_sheet,116,pdfplumber.combined_pages,
云南白药：2023年年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
云南白药：2023年年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
云南白药：2023年年度报告摘要.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
云南白药：2023年年度报告摘要.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
云南白药：2024年一季度报告.pdf,balance_sheet,8,pdfplumber.combined_pages,
云南白药：2024年一季度报告.pdf,balance_sheet,8,fitz.combined_text,
云南白药：2024年一季度报告.pdf,income_sheet,11,fitz.combined_text,
云南白药：2024年一季度报告.pdf,income_sheet,11,pdfplumber.combined_pages,
云南白药：2024年一季度报告.pdf,cash_flow_sheet,12,pdfplumber.combined_pages,
云南白药：2024年一季度报告.pdf,cash_flow_sheet,12,fitz.combined_text,
云南白药：2024年一季度报告.pdf,core_performance_indicators_sheet,3,fitz.combined_text,
云南白药：2024年一季度报告.pdf,core_performance_indicators_sheet,3,pdfplumber.combined_pages,
云南白药：2024年三季度报告.pdf,balance_sheet,8,pdfplumber.combined_pages,
云南白药：2024年三季度报告.pdf,balance_sheet,8,fitz.combined_text,
云南白药：2024年三季度报告.pdf,income_sheet,11,fitz.combined_text,
云南白药：2024年三季度报告.pdf,income_sheet,11,pdfplumber.combined_pages,
云南白药：2024年三季度报告.pdf,cash_flow_sheet,13,pdfplumber.combined_pages,
云南白药：2024年三季度报告.pdf,cash_flow_sheet,13,fitz.combined_text,
云南白药：2024年三季度报告.pdf,core_performance_indicators_sheet,3,fitz.combined_text,
云南白药：2024年三季度报告.pdf,core_performance_indicators_sheet,3,pdfplumber.combined_pages,
云南白药：2024年半年度报告.pdf,balance_sheet,66,pdfplumber.combined_pages,
云南白药：2024年半年度报告.pdf,balance_sheet,66,fitz.combined_text,
云南白药：2024年半年度报告.pdf,income_sheet,71,fitz.combined_text,
云南白药：2024年半年度报告.pdf,income_sheet,71,pdfplumber.combined_pages,
云南白药：2024年半年度报告.pdf,cash_flow_sheet,74,fitz.combined_text,
云南白药：2024年半年度报告.pdf,cash_flow_sheet,74,pdfplumber.combined_pages,
云南白药：2024年半年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
云南白药：2024年半年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
云南白药：2024年半年度报告摘要.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
云南白药：2024年半年度报告摘要.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
云南白药：2024年年度报告.pdf,balance_sheet,122,pdfplumber.combined_pages,
云南白药：2024年年度报告.pdf,balance_sheet,122,fitz.combined_text,
云南白药：2024年年度报告.pdf,income_sheet,128,fitz.combined_text,
云南白药：2024年年度报告.pdf,income_sheet,128,pdfplumber.combined_pages,
云南白药：2024年年度报告.pdf,cash_flow_sheet,131,pdfplumber.combined_pages,
云南白药：2024年年度报告.pdf,cash_flow_sheet,131,fitz.combined_text,
云南白药：2024年年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
云南白药：2024年年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
云南白药：2024年年度报告摘要.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
云南白药：2024年年度报告摘要.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
云南白药：2025年一季度报告.pdf,balance_sheet,8,pdfplumber.combined_pages,
云南白药：2025年一季度报告.pdf,balance_sheet,8,fitz.combined_text,
云南白药：2025年一季度报告.pdf,income_sheet,11,fitz.combined_text,
云南白药：2025年一季度报告.pdf,income_sheet,11,pdfplumber.combined_pages,
云南白药：2025年一季度报告.pdf,cash_flow_sheet,13,fitz.combined_text,
云南白药：2025年一季度报告.pdf,cash_flow_sheet,13,pdfplumber.combined_pages,
云南白药：2025年一季度报告.pdf,core_performance_indicators_sheet,3,fitz.combined_text,
云南白药：2025年一季度报告.pdf,core_performance_indicators_sheet,3,pdfplumber.combined_pages,
云南白药：2025年三季度报告.pdf,balance_sheet,8,pdfplumber.combined_pages,
云南白药：2025年三季度报告.pdf,balance_sheet,8,fitz.combined_text,
云南白药：2025年三季度报告.pdf,income_sheet,12,fitz.combined_text,
云南白药：2025年三季度报告.pdf,income_sheet,12,pdfplumber.combined_pages,
云南白药：2025年三季度报告.pdf,cash_flow_sheet,14,pdfplumber.combined_pages,
云南白药：2025年三季度报告.pdf,cash_flow_sheet,14,fitz.combined_text,
云南白药：2025年三季度报告.pdf,core_performance_indicators_sheet,3,fitz.combined_text,
云南白药：2025年三季度报告.pdf,core_performance_indicators_sheet,3,pdfplumber.combined_pages,
云南白药：2025年半年度报告.pdf,balance_sheet,54,pdfplumber.combined_pages,
云南白药：2025年半年度报告.pdf,balance_sheet,54,fitz.combined_text,
云南白药：2025年半年度报告.pdf,income_sheet,60,fitz.combined_text,
云南白药：2025年半年度报告.pdf,income_sheet,60,pdfplumber.combined_pages,
云南白药：2025年半年度报告.pdf,cash_flow_sheet,63,pdfplumber.combined_pages,
云南白药：2025年半年度报告.pdf,cash_flow_sheet,63,fitz.combined_text,
云南白药：2025年半年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
云南白药：2025年半年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
云南白药：2025年半年度报告摘要.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
云南白药：2025年半年度报告摘要.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
仁和药业：2022年年度报告.pdf,balance_sheet,84,pdfplumber.combined_pages,
仁和药业：2022年年度报告.pdf,balance_sheet,84,fitz.combined_text,
仁和药业：2022年年度报告.pdf,income_sheet,89,fitz.combined_text,
仁和药业：2022年年度报告.pdf,income_sheet,89,pdfplumber.combined_pages,
仁和药业：2022年年度报告.pdf,cash_flow_sheet,92,pdfplumber.combined_pages,
仁和药业：2022年年度报告.pdf,cash_flow_sheet,92,fitz.combined_text,
仁和药业：2022年年度报告.pdf,core_performance_indicators_sheet,8,fitz.combined_text,
仁和药业：2022年年度报告.pdf,core_performance_indicators_sheet,8,pdfplumber.combined_pages,
仁和药业：2022年年度报告摘要.pdf,core_performance_indicators_sheet,6,fitz.combined_text,
仁和药业：2022年年度报告摘要.pdf,core_performance_indicators_sheet,6,pdfplumber.combined_pages,
仁和药业：2023年一季度报告.pdf,balance_sheet,5,fitz.combined_text,
仁和药业：2023年一季度报告.pdf,balance_sheet,5,pdfplumber.combined_pages,
仁和药业：2023年一季度报告.pdf,income_sheet,7,fitz.combined_text,
仁和药业：2023年一季度报告.pdf,income_sheet,7,pdfplumber.combined_pages,
仁和药业：2023年一季度报告.pdf,cash_flow_sheet,9,fitz.combined_text,
仁和药业：2023年一季度报告.pdf,cash_flow_sheet,9,pdfplumber.combined_pages,
仁和药业：2023年一季度报告.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
仁和药业：2023年一季度报告.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
仁和药业：2023年三季度报告.pdf,balance_sheet,5,pdfplumber.combined_pages,
仁和药业：2023年三季度报告.pdf,balance_sheet,5,fitz.combined_text,
仁和药业：2023年三季度报告.pdf,income_sheet,7,pdfplumber.combined_pages,
仁和药业：2023年三季度报告.pdf,income_sheet,7,fitz.combined_text,
仁和药业：2023年三季度报告.pdf,cash_flow_sheet,9,pdfplumber.combined_pages,
仁和药业：2023年三季度报告.pdf,cash_flow_sheet,9,fitz.combined_text,
仁和药业：2023年三季度报告.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
仁和药业：2023年三季度报告.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
仁和药业：2023年半年度报告.pdf,balance_sheet,47,pdfplumber.combined_pages,
仁和药业：2023年半年度报告.pdf,balance_sheet,47,fitz.combined_text,
仁和药业：2023年半年度报告.pdf,income_sheet,51,fitz.combined_text,
仁和药业：2023年半年度报告.pdf,income_sheet,51,pdfplumber.combined_pages,
仁和药业：2023年半年度报告.pdf,cash_flow_sheet,55,pdfplumber.combined_pages,
仁和药业：2023年半年度报告.pdf,cash_flow_sheet,55,fitz.combined_text,
仁和药业：2023年半年度报告.pdf,core_performance_indicators_sheet,8,fitz.combined_text,
仁和药业：2023年半年度报告.pdf,core_performance_indicators_sheet,8,pdfplumber.combined_pages,
仁和药业：2023年半年度报告摘要.pdf,core_performance_indicators_sheet,1,pymupdf.find_tables[1],
仁和药业：2023年年度报告.pdf,balance_sheet,80,pdfplumber.combined_pages,
仁和药业：2023年年度报告.pdf,balance_sheet,80,fitz.combined_text,
仁和药业：2023年年度报告.pdf,income_sheet,85,fitz.combined_text,
仁和药业：2023年年度报告.pdf,income_sheet,85,pdfplumber.combined_pages,
仁和药业：2023年年度报告.pdf,cash_flow_sheet,88,pdfplumber.combined_pages,
仁和药业：2023年年度报告.pdf,cash_flow_sheet,88,fitz.combined_text,
仁和药业：2023年年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
仁和药业：2023年年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
仁和药业：2023年年度报告摘要.pdf,core_performance_indicators_sheet,5,pdfplumber.combined_pages,
仁和药业：2023年年度报告摘要.pdf,core_performance_indicators_sheet,5,fitz.combined_text,
仁和药业：2024年一季度报告.pdf,balance_sheet,5,pdfplumber.combined_pages,
仁和药业：2024年一季度报告.pdf,balance_sheet,5,fitz.combined_text,
仁和药业：2024年一季度报告.pdf,income_sheet,7,fitz.combined_text,
仁和药业：2024年一季度报告.pdf,income_sheet,7,pdfplumber.combined_pages,
仁和药业：2024年一季度报告.pdf,cash_flow_sheet,9,pdfplumber.combined_pages,
仁和药业：2024年一季度报告.pdf,cash_flow_sheet,9,fitz.combined_text,
仁和药业：2024年一季度报告.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
仁和药业：2024年一季度报告.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
仁和药业：2024年三季度报告.pdf,balance_sheet,6,pdfplumber.combined_pages,
仁和药业：2024年三季度报告.pdf,balance_sheet,6,fitz.combined_text,
仁和药业：2024年三季度报告.pdf,income_sheet,8,fitz.combined_text,
仁和药业：2024年三季度报告.pdf,income_sheet,8,pdfplumber.combined_pages,
仁和药业：2024年三季度报告.pdf,cash_flow_sheet,10,pdfplumber.combined_pages,
仁和药业：2024年三季度报告.pdf,cash_flow_sheet,10,fitz.combined_text,
仁和药业：2024年三季度报告.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
仁和药业：2024年三季度报告.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
仁和药业：2024年半年度报告.pdf,balance_sheet,50,pdfplumber.combined_pages,
仁和药业：2024年半年度报告.pdf,balance_sheet,50,fitz.combined_text,
仁和药业：2024年半年度报告.pdf,income_sheet,54,fitz.combined_text,
仁和药业：2024年半年度报告.pdf,income_sheet,54,pdfplumber.combined_pages,
仁和药业：2024年半年度报告.pdf,cash_flow_sheet,58,pdfplumber.combined_pages,
仁和药业：2024年半年度报告.pdf,cash_flow_sheet,58,fitz.combined_text,
仁和药业：2024年半年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
仁和药业：2024年半年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
仁和药业：2024年半年度报告摘要.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
仁和药业：2024年半年度报告摘要.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
仁和药业：2024年年度报告.pdf,balance_sheet,81,pdfplumber.combined_pages,
仁和药业：2024年年度报告.pdf,balance_sheet,81,fitz.combined_text,
仁和药业：2024年年度报告.pdf,income_sheet,86,fitz.combined_text,
仁和药业：2024年年度报告.pdf,income_sheet,86,pdfplumber.combined_pages,
仁和药业：2024年年度报告.pdf,cash_flow_sheet,90,fitz.combined_text,
仁和药业：2024年年度报告.pdf,cash_flow_sheet,90,pdfplumber.combined_pages,
仁和药业：2024年年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
仁和药业：2024年年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
仁和药业：2024年年度报告摘要.pdf,core_performance_indicators_sheet,5,fitz.combined_text,
仁和药业：2024年年度报告摘要.pdf,core_performance_indicators_sheet,5,pdfplumber.combined_pages,
仁和药业：2025年一季度报告.pdf,balance_sheet,6,fitz.combined_text,
仁和药业：2025年一季度报告.pdf,balance_sheet,6,pdfplumber.combined_pages,
仁和药业：2025年一季度报告.pdf,income_sheet,8,fitz.combined_text,
仁和药业：2025年一季度报告.pdf,income_sheet,8,pdfplumber.combined_pages,
仁和药业：2025年一季度报告.pdf,cash_flow_sheet,10,fitz.combined_text,
仁和药业：2025年一季度报告.pdf,cash_flow_sheet,10,pdfplumber.combined_pages,
仁和药业：2025年一季度报告.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
仁和药业：2025年一季度报告.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
仁和药业：2025年三季度报告.pdf,balance_sheet,7,pdfplumber.combined_pages,
仁和药业：2025年三季度报告.pdf,balance_sheet,7,fitz.combined_text,
仁和药业：2025年三季度报告.pdf,income_sheet,10,fitz.combined_text,
仁和药业：2025年三季度报告.pdf,income_sheet,10,pdfplumber.combined_pages,
仁和药业：2025年三季度报告.pdf,cash_flow_sheet,11,pdfplumber.combined_pages,
仁和药业：2025年三季度报告.pdf,cash_flow_sheet,11,fitz.combined_text,
仁和药业：2025年三季度报告.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
仁和药业：2025年三季度报告.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
仁和药业：2025年半年度报告.pdf,balance_sheet,46,pdfplumber.combined_pages,
仁和药业：2025年半年度报告.pdf,balance_sheet,46,fitz.combined_text,
仁和药业：2025年半年度报告.pdf,income_sheet,50,fitz.combined_text,
仁和药业：2025年半年度报告.pdf,income_sheet,50,pdfplumber.combined_pages,
仁和药业：2025年半年度报告.pdf,cash_flow_sheet,54,pdfplumber.combined_pages,
仁和药业：2025年半年度报告.pdf,cash_flow_sheet,54,fitz.combined_text,
仁和药业：2025年半年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
仁和药业：2025年半年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
仁和药业：2025年半年度报告摘要.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
仁和药业：2025年半年度报告摘要.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
以岭药业：2022年年度报告.pdf,balance_sheet,102,pdfplumber.combined_pages,
以岭药业：2022年年度报告.pdf,balance_sheet,102,fitz.combined_text,
以岭药业：2022年年度报告.pdf,income_sheet,106,fitz.combined_text,
以岭药业：2022年年度报告.pdf,income_sheet,106,pdfplumber.combined_pages,
以岭药业：2022年年度报告.pdf,cash_flow_sheet,110,fitz.combined_text,
以岭药业：2022年年度报告.pdf,cash_flow_sheet,110,pdfplumber.combined_pages,
以岭药业：2022年年度报告.pdf,core_performance_indicators_sheet,6,fitz.combined_text,
以岭药业：2022年年度报告.pdf,core_performance_indicators_sheet,6,pdfplumber.combined_pages,
以岭药业：2022年年度报告摘要.pdf,core_performance_indicators_sheet,5,fitz.combined_text,
以岭药业：2022年年度报告摘要.pdf,core_performance_indicators_sheet,5,pdfplumber.combined_pages,
以岭药业：2023年一季度报告.pdf,balance_sheet,4,pdfplumber.combined_pages,
以岭药业：2023年一季度报告.pdf,balance_sheet,4,fitz.combined_text,
以岭药业：2023年一季度报告.pdf,income_sheet,6,fitz.combined_text,
以岭药业：2023年一季度报告.pdf,income_sheet,6,pdfplumber.combined_pages,
以岭药业：2023年一季度报告.pdf,cash_flow_sheet,8,fitz.combined_text,
以岭药业：2023年一季度报告.pdf,cash_flow_sheet,8,pdfplumber.combined_pages,
以岭药业：2023年一季度报告.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
以岭药业：2023年一季度报告.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
以岭药业：2023年三季度报告.pdf,balance_sheet,4,pdfplumber.combined_pages,
以岭药业：2023年三季度报告.pdf,balance_sheet,4,fitz.combined_text,
以岭药业：2023年三季度报告.pdf,income_sheet,6,fitz.combined_text,
以岭药业：2023年三季度报告.pdf,income_sheet,6,pdfplumber.combined_pages,
以岭药业：2023年三季度报告.pdf,cash_flow_sheet,8,pdfplumber.combined_pages,
以岭药业：2023年三季度报告.pdf,cash_flow_sheet,8,fitz.combined_text,
以岭药业：2023年三季度报告.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
以岭药业：2023年三季度报告.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
以岭药业：2023年半年度报告.pdf,balance_sheet,112,pdfplumber.combined_pages,
以岭药业：2023年半年度报告.pdf,balance_sheet,112,fitz.combined_text,
以岭药业：2023年半年度报告.pdf,income_sheet,71,fitz.combined_text,
以岭药业：2023年半年度报告.pdf,income_sheet,71,pdfplumber.combined_pages,
以岭药业：2023年半年度报告.pdf,cash_flow_sheet,75,fitz.combined_text,
以岭药业：2023年半年度报告.pdf,cash_flow_sheet,75,pdfplumber.combined_pages,
以岭药业：2023年半年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
以岭药业：2023年半年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
以岭药业：2023年年度报告.pdf,balance_sheet,109,fitz.combined_text,
以岭药业：2023年年度报告.pdf,balance_sheet,109,pdfplumber.combined_pages,
以岭药业：2023年年度报告.pdf,income_sheet,113,fitz.combined_text,
以岭药业：2023年年度报告.pdf,income_sheet,113,pdfplumber.combined_pages,
以岭药业：2023年年度报告.pdf,cash_flow_sheet,116,pdfplumber.combined_pages,
以岭药业：2023年年度报告.pdf,cash_flow_sheet,116,fitz.combined_text,
以岭药业：2023年年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
以岭药业：2023年年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
以岭药业：2023年年度报告摘要.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
以岭药业：2023年年度报告摘要.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
以岭药业：2024年一季度报告.pdf,balance_sheet,5,pdfplumber.combined_pages,
以岭药业：2024年一季度报告.pdf,balance_sheet,5,fitz.combined_text,
以岭药业：2024年一季度报告.pdf,income_sheet,7,fitz.combined_text,
以岭药业：2024年一季度报告.pdf,income_sheet,7,pdfplumber.combined_pages,
以岭药业：2024年一季度报告.pdf,cash_flow_sheet,9,pdfplumber.combined_pages,
以岭药业：2024年一季度报告.pdf,cash_flow_sheet,9,fitz.combined_text,
以岭药业：2024年一季度报告.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
以岭药业：2024年一季度报告.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
以岭药业：2024年三季度报告.pdf,balance_sheet,5,pdfplumber.combined_pages,
以岭药业：2024年三季度报告.pdf,balance_sheet,5,fitz.combined_text,
以岭药业：2024年三季度报告.pdf,income_sheet,7,fitz.combined_text,
以岭药业：2024年三季度报告.pdf,income_sheet,7,pdfplumber.combined_pages,
以岭药业：2024年三季度报告.pdf,cash_flow_sheet,9,pdfplumber.combined_pages,
以岭药业：2024年三季度报告.pdf,cash_flow_sheet,9,fitz.combined_text,
以岭药业：2024年三季度报告.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
以岭药业：2024年三季度报告.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
以岭药业：2024年半年度报告.pdf,balance_sheet,70,pdfplumber.combined_pages,
以岭药业：2024年半年度报告.pdf,balance_sheet,70,fitz.combined_text,
以岭药业：2024年半年度报告.pdf,income_sheet,74,pdfplumber.combined_pages,
以岭药业：2024年半年度报告.pdf,income_sheet,74,fitz.combined_text,
以岭药业：2024年半年度报告.pdf,cash_flow_sheet,78,fitz.combined_text,
以岭药业：2024年半年度报告.pdf,cash_flow_sheet,78,pdfplumber.combined_pages,
以岭药业：2024年半年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
以岭药业：2024年半年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
以岭药业：2024年半年度报告摘要.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
以岭药业：2024年半年度报告摘要.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
以岭药业：2024年年度报告.pdf,balance_sheet,111,pdfplumber.combined_pages,
以岭药业：2024年年度报告.pdf,balance_sheet,111,fitz.combined_text,
以岭药业：2024年年度报告.pdf,income_sheet,116,fitz.combined_text,
以岭药业：2024年年度报告.pdf,income_sheet,116,pdfplumber.combined_pages,
以岭药业：2024年年度报告.pdf,cash_flow_sheet,119,pdfplumber.combined_pages,
以岭药业：2024年年度报告.pdf,cash_flow_sheet,119,fitz.combined_text,
以岭药业：2024年年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
以岭药业：2024年年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
以岭药业：2024年年度报告摘要.pdf,core_performance_indicators_sheet,6,pdfplumber.combined_pages,
以岭药业：2024年年度报告摘要.pdf,core_performance_indicators_sheet,6,fitz.combined_text,
以岭药业：2025年一季度报告.pdf,balance_sheet,4,pdfplumber.combined_pages,
以岭药业：2025年一季度报告.pdf,balance_sheet,4,fitz.combined_text,
以岭药业：2025年一季度报告.pdf,income_sheet,6,pdfplumber.combined_pages,
以岭药业：2025年一季度报告.pdf,income_sheet,6,fitz.combined_text,
以岭药业：2025年一季度报告.pdf,cash_flow_sheet,8,pdfplumber.combined_pages,
以岭药业：2025年一季度报告.pdf,cash_flow_sheet,8,fitz.combined_text,
以岭药业：2025年一季度报告.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
以岭药业：2025年一季度报告.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
以岭药业：2025年三季度报告.pdf,balance_sheet,5,fitz.combined_text,
以岭药业：2025年三季度报告.pdf,balance_sheet,5,pdfplumber.combined_pages,
以岭药业：2025年三季度报告.pdf,income_sheet,7,fitz.combined_text,
以岭药业：2025年三季度报告.pdf,income_sheet,7,pdfplumber.combined_pages,
以岭药业：2025年三季度报告.pdf,cash_flow_sheet,9,fitz.combined_text,
以岭药业：2025年三季度报告.pdf,cash_flow_sheet,9,pdfplumber.combined_pages,
以岭药业：2025年三季度报告.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
以岭药业：2025年三季度报告.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
以岭药业：2025年半年度报告.pdf,balance_sheet,70,pdfplumber.combined_pages,
以岭药业：2025年半年度报告.pdf,balance_sheet,70,fitz.combined_text,
以岭药业：2025年半年度报告.pdf,income_sheet,74,pdfplumber.combined_pages,
以岭药业：2025年半年度报告.pdf,income_sheet,74,fitz.combined_text,
以岭药业：2025年半年度报告.pdf,cash_flow_sheet,78,fitz.combined_text,
以岭药业：2025年半年度报告.pdf,cash_flow_sheet,78,pdfplumber.combined_pages,
以岭药业：2025年半年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
以岭药业：2025年半年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
以岭药业：2025年半年度报告摘要.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
以岭药业：2025年半年度报告摘要.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
众生药业：2022年年度报告.pdf,balance_sheet,113,pdfplumber.combined_pages,
众生药业：2022年年度报告.pdf,balance_sheet,113,fitz.combined_text,
众生药业：2022年年度报告.pdf,income_sheet,117,pdfplumber.combined_pages,
众生药业：2022年年度报告.pdf,income_sheet,117,fitz.combined_text,
众生药业：2022年年度报告.pdf,cash_flow_sheet,121,pdfplumber.combined_pages,
众生药业：2022年年度报告.pdf,cash_flow_sheet,121,fitz.combined_text,
众生药业：2022年年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
众生药业：2022年年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
众生药业：2022年年度报告摘要.pdf,core_performance_indicators_sheet,15,fitz.combined_text,
众生药业：2022年年度报告摘要.pdf,core_performance_indicators_sheet,15,pdfplumber.combined_pages,
众生药业：2023年一季度报告.pdf,balance_sheet,8,pdfplumber.combined_pages,
众生药业：2023年一季度报告.pdf,balance_sheet,8,fitz.combined_text,
众生药业：2023年一季度报告.pdf,income_sheet,10,fitz.combined_text,
众生药业：2023年一季度报告.pdf,income_sheet,10,pdfplumber.combined_pages,
众生药业：2023年一季度报告.pdf,cash_flow_sheet,11,pdfplumber.combined_pages,
众生药业：2023年一季度报告.pdf,cash_flow_sheet,11,fitz.combined_text,
众生药业：2023年一季度报告.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
众生药业：2023年一季度报告.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
众生药业：2023年三季度报告.pdf,balance_sheet,6,pdfplumber.combined_pages,
众生药业：2023年三季度报告.pdf,balance_sheet,6,fitz.combined_text,
众生药业：2023年三季度报告.pdf,income_sheet,8,fitz.combined_text,
众生药业：2023年三季度报告.pdf,income_sheet,8,pdfplumber.combined_pages,
众生药业：2023年三季度报告.pdf,cash_flow_sheet,10,pdfplumber.combined_pages,
众生药业：2023年三季度报告.pdf,cash_flow_sheet,10,fitz.combined_text,
众生药业：2023年三季度报告.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
众生药业：2023年三季度报告.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
众生药业：2023年半年度报告.pdf,balance_sheet,62,pdfplumber.combined_pages,
众生药业：2023年半年度报告.pdf,balance_sheet,62,fitz.combined_text,
众生药业：2023年半年度报告.pdf,income_sheet,66,pdfplumber.combined_pages,
众生药业：2023年半年度报告.pdf,income_sheet,66,fitz.combined_text,
众生药业：2023年半年度报告.pdf,cash_flow_sheet,70,pdfplumber.combined_pages,
众生药业：2023年半年度报告.pdf,cash_flow_sheet,70,fitz.combined_text,
众生药业：2023年半年度报告.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
众生药业：2023年半年度报告.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
众生药业：2023年半年度报告摘要.pdf,core_performance_indicators_sheet,2,pymupdf.find_tables[1],
众生药业：2023年年度报告.pdf,balance_sheet,121,pdfplumber.combined_pages,
众生药业：2023年年度报告.pdf,balance_sheet,121,fitz.combined_text,
众生药业：2023年年度报告.pdf,income_sheet,125,pdfplumber.combined_pages,
众生药业：2023年年度报告.pdf,income_sheet,125,fitz.combined_text,
众生药业：2023年年度报告.pdf,cash_flow_sheet,128,pdfplumber.combined_pages,
