rule_name,description,formula,table_scope,stock_code,stock_abbr,report_period,report_year,actual_value,expected_value,difference,status
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300391,长药控股,2023H1,2023,-5.0870537153301365,-5.0870537153301365,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300391,长药控股,2023FY,2023,-50.573841865220835,-50.573841865220835,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300391,长药控股,2024Q1,2024,-80.39344303319358,-80.39344303319358,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300391,长药控股,2024Q3,2024,-179.1713598006851,-179.1713598006851,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300391,长药控股,2024H1,2024,-207.14923165107928,-207.14923165107928,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300391,长药控股,2024FY,2024,-562.5630299194878,-562.5630299194878,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300534,陇神戎发,2022FY,2022,6.249644732280093,6.249644732280093,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300534,陇神戎发,2023Q1,2023,0.20603135160117567,1.104836319186882,0.8988049675857063,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300534,陇神戎发,2023Q3,2023,5.764778893617011,5.764778893617011,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300534,陇神戎发,2023H1,2023,5.442904899391107,5.442904899391107,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300534,陇神戎发,2023FY,2023,5.707851652356444,5.707851652356444,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300534,陇神戎发,2024Q1,2024,8.685675883678417,8.685675883678417,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300534,陇神戎发,2024Q3,2024,3.0720468548665165,3.0720468548665165,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300534,陇神戎发,2024H1,2024,3.8946592922343557,3.8946592922343557,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300534,陇神戎发,2024FY,2024,2.483438505246544,2.483438505246544,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300534,陇神戎发,2025Q1,2025,8.364339344457727,8.364339344457727,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300534,陇神戎发,2025Q3,2025,4.17579470533779,4.17579470533779,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300534,陇神戎发,2025H1,2025,5.633721833100915,5.633721833100915,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300147,香雪制药,2022FY,2022,-24.377751099254372,-24.377751099254372,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300147,香雪制药,2023Q1,2023,0.7706301317289224,0.7706301317289224,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300147,香雪制药,2023Q3,2023,-7.631785965453932,-7.631785965453932,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300147,香雪制药,2023H1,2023,-5.493250397096595,-5.493250397096595,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300147,香雪制药,2023FY,2023,-16.916710576729884,-16.916710576729884,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300147,香雪制药,2024Q1,2024,-6.268709881842543,-6.268709881842543,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300147,香雪制药,2024Q3,2024,-14.20211249693423,-14.20211249693423,0.0,pass
net_profit_margin_consistency,以择优收入口径校验净利率。,NPM=\frac{NP}{R^*}\times 100\%,core_performance_indicators_sheet+income_sheet,300147,香雪制药,2024H1,2024,-12.331596119383498,-12.331596119383498,0.0,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600080,金花股份,2022FY,2022,5.775108343587988,76.18639435082915,70.41128600724116,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600080,金花股份,2023Q1,2023,4.3238097553730315,73.47781960877265,69.15400985339961,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600080,金花股份,2023H1,2023,1.1914647125873585,76.05489806590218,74.86343335331482,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600080,金花股份,2023Q3,2023,0.8416722813195097,76.93321936761033,76.09154708629083,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600080,金花股份,2023FY,2023,-7.585836852603273,76.34396335282479,83.92980020542807,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600080,金花股份,2024Q1,2024,20.69485972169524,76.55820001231913,55.863340290623896,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600080,金花股份,2024H1,2024,3.847244614119195,76.66144608414699,72.8142014700278,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600080,金花股份,2024Q3,2024,7.344920556862132,77.98345271315944,70.6385321562973,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600080,金花股份,2025Q1,2025,1.1323856035162034,76.21644732283795,75.08406171932175,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600080,金花股份,2024FY,2024,12.744013637585008,78.33994872037952,65.59593508279451,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600080,金花股份,2025H1,2025,2.567423158981643,76.585982229632,74.01855907065035,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600080,金花股份,2025Q3,2025,8.98163393315183,76.55145212289263,67.5698181897408,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600085,同仁堂,2022FY,2022,9.275126449652882,48.80356953897297,39.52844308932009,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600085,同仁堂,2023Q1,2023,10.175938377233107,46.49604798469098,36.32010960745787,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600085,同仁堂,2023H1,2023,10.107130318601023,46.10052700463837,35.99339668603735,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600085,同仁堂,2023Q3,2023,10.135221731866714,46.28438735552954,36.149165623662824,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600085,同仁堂,2023FY,2023,9.343511826551325,47.29226986866808,37.94875804211675,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600085,同仁堂,2024Q1,2024,10.9330921592346,42.93161155998687,31.99851940075227,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600085,同仁堂,2024H1,2024,10.457522184859402,43.89528805391708,33.43776586905768,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600085,同仁堂,2024Q3,2024,9.769086558242153,43.70099230715284,33.93190574891069,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600085,同仁堂,2024FY,2024,8.20697862409846,43.96427731347876,35.7572986893803,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600085,同仁堂,2025Q1,2025,11.03568784571816,45.5124733617237,34.47678551600554,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600085,同仁堂,2025H1,2025,9.6786645909604,44.28544690552863,34.60678231456823,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600085,同仁堂,2025Q3,2025,8.848537603172128,43.86196562591137,35.01342802273924,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600129,太极集团,2022FY,2022,2.4888713994895295,45.42532639945679,42.93645499996726,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600129,太极集团,2023Q1,2023,5.30722854380813,50.995821323291565,45.688592779483436,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600129,太极集团,2023H1,2023,6.24597919442482,50.150307126788384,43.904327932363564,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600129,太极集团,2023Q3,2023,6.2227400297851965,48.991515668544906,42.768775638759706,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600129,太极集团,2023FY,2023,5.262391472428433,48.600364471954435,43.337972999526,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600129,太极集团,2024Q1,2024,5.866392592122565,46.46918621530671,40.60279362318415,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600129,太极集团,2024H1,2024,6.327261778667303,46.709263946306216,40.382002167638916,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600129,太极集团,2024Q3,2024,5.2241156189744125,42.30184551470518,37.07772989573077,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600129,太极集团,2024FY,2024,0.21518400932016732,39.320273287928636,39.10508927860847,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600129,太极集团,2025Q1,2025,2.6359128195882406,28.863868670085967,26.227955850497725,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600129,太极集团,2025H1,2025,2.4533061993034693,27.7004485690506,25.24714236974713,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600129,太极集团,2025Q3,2025,2.051319262040905,28.559382400806815,26.50806313876591,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600222,太龙药业,2022FY,2022,-3.6793198329681482,24.077218727791163,27.75653856075931,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600222,太龙药业,2023Q1,2023,0.657228079770035,27.391297018112994,26.734068938342958,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600222,太龙药业,2023H1,2023,-3.856667786093601,24.51611120925975,28.372778995353354,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600222,太龙药业,2023Q3,2023,-1.1731033417708683,25.292590618473337,26.465693960244206,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600222,太龙药业,2023FY,2023,2.104282377811388,27.282474649643024,25.178192271831637,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600222,太龙药业,2024Q1,2024,4.259296151189788,27.34831829461945,23.089022143429663,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600222,太龙药业,2024H1,2024,2.8706433066662234,28.15386624261218,25.283222935945957,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600222,太龙药业,2024Q3,2024,2.1553245396275655,26.486859580704547,24.331535041076982,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600222,太龙药业,2024FY,2024,2.602492838467564,25.59253641399041,22.990043575522844,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600222,太龙药业,2025Q1,2025,0.47345878410516834,26.811267114787405,26.337808330682236,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600222,太龙药业,2025H1,2025,2.5374868405886737,24.691890108368522,22.15440326777985,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600222,太龙药业,2025Q3,2025,2.1337446182599704,24.290054252069748,22.156309633809776,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600252,中恒集团,2022FY,2022,2.9120177578240694,59.43540158920673,56.52338383138266,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600252,中恒集团,2023Q1,2023,-2.555942685606038,63.81941827159158,66.37536095719761,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600252,中恒集团,2023H1,2023,5.965891416686584,65.07105177855053,59.105160361863945,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600252,中恒集团,2023Q3,2023,5.562262357853133,65.68454485869208,60.12228250083894,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600252,中恒集团,2023FY,2023,2.722675410041934,61.45447196351292,58.731796553470986,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600252,中恒集团,2024Q1,2024,6.788864663112781,39.25835430071533,32.46948963760255,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600252,中恒集团,2024H1,2024,1.5527484090498926,39.91819503392643,38.36544662487654,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600252,中恒集团,2024Q3,2024,0.5822953939286937,40.49587591562431,39.913580521695614,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600252,中恒集团,2024FY,2024,-16.60099069121503,43.20984221919111,59.81083291040614,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600252,中恒集团,2025Q1,2025,2.4617667389353426,29.62263293331037,27.16086619437503,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600252,中恒集团,2025H1,2025,1.8660713800577216,30.294044543369242,28.42797316331152,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600252,中恒集团,2025Q3,2025,1.2648212340112657,31.922905863964278,30.658084629953013,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600285,羚锐制药,2023Q1,2023,18.290332232643532,76.53386485919653,58.24353262655299,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600285,羚锐制药,2022FY,2022,15.501405257473294,72.28007967538433,56.778674417911034,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600285,羚锐制药,2023H1,2023,18.638683866878793,75.31814481909996,56.67946095222116,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600285,羚锐制药,2023Q3,2023,18.596840854986475,74.62708192663837,56.03024107165189,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600285,羚锐制药,2023FY,2023,17.155790500214657,73.29322842854333,56.13743792832867,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600285,羚锐制药,2024Q1,2024,20.94266496970407,75.59724850257025,54.654583532866184,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600285,羚锐制药,2024H1,2024,21.67005708718757,76.04197272986201,54.37191564267444,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600285,羚锐制药,2024Q3,2024,20.79916363851939,75.00231653545256,54.203152896933176,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600285,羚锐制药,2024FY,2024,20.639404213782996,75.81825637805021,55.17885216426721,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600285,羚锐制药,2025Q1,2025,21.240881034872245,76.76728465718057,55.52640362230832,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600285,羚锐制药,2025H1,2025,22.59834984984561,81.32760208860476,58.72925223875915,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600285,羚锐制药,2025Q3,2025,21.402670481095505,81.0184028079756,59.6157323268801,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600329,达仁堂,2022FY,2022,10.446937021733751,39.92675535060179,29.479818328868035,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600329,达仁堂,2023Q1,2023,18.60319912045542,48.779737515676445,30.176538395221023,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600329,达仁堂,2023H1,2023,17.67213575388847,46.86154096453723,29.189405210648758,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600329,达仁堂,2023Q3,2023,14.814190911075178,44.861694101015715,30.047503189940535,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600329,达仁堂,2023FY,2023,12.000364325077301,44.00500150767266,32.00463718259536,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600329,达仁堂,2024Q1,2024,18.571553599694546,51.54284616373964,32.97129256404509,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600329,达仁堂,2024H1,2024,16.58921201831439,49.92989986835193,33.34068785003754,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600329,达仁堂,2024Q3,2024,14.326599149908375,48.96702377479688,34.6404246248885,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600329,达仁堂,2024FY,2024,30.51067149864573,48.18459321604698,17.673921717401246,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600329,达仁堂,2025Q1,2025,25.716194073351385,73.85618301012352,48.13998893677213,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600329,达仁堂,2025H1,2025,72.72624416753838,74.67254173499796,1.946297567459581,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600329,达仁堂,2025Q3,2025,58.644782421351636,74.98298176045218,16.33819933910054,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600332,白云山,2022FY,2022,5.603369963102575,18.75624998286979,13.152880019767213,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600332,白云山,2023Q1,2023,8.824461269150529,23.280162406847207,14.455701137696678,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600332,白云山,2023H1,2023,7.033337016429191,20.827531454553146,13.794194438123956,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600332,白云山,2023Q3,2023,6.51590537600734,20.057617262168144,13.541711886160805,pass
margin_order_consistency,净利率通常不应显著高于毛利率，用于捕捉收入口径或成本口径错配。,"NPM \le GPM + \delta,\ \delta=20",core_performance_indicators_sheet,600332,白云山,2023FY,2023,5.370664098904044,18.787285281398603,13.41662118249456,pass
